room_id,temperature,humidity,decibel_level,hour,is_weekend,timestamp,ml_classification_status
esp32-room1,24.6,48.1,35.5,10,1,1709042,nyaman
esp32-room1,33.7,62.0,77.7,17,0,1709200,tidak_nyaman
esp32-room2,34.6,60.2,60.6,12,1,1709359,tidak_nyaman
esp32-room1,29.1,58.9,60.8,13,1,1709586,cukup_nyaman
esp32-room1,20.1,39.6,13.4,4,0,1709868,nyaman
esp32-room3,26.6,62.7,55.0,13,0,1710153,cukup_nyaman
esp32-room2,23.2,45.4,22.9,2,0,1710193,nyaman
esp32-room1,22.9,52.9,28.2,22,0,1710232,nyaman
esp32-room3,24.7,52.5,53.7,19,0,1710332,nyaman
esp32-room2,26.5,55.3,73.7,13,1,1710468,cukup_nyaman
esp32-room3,27.0,50.1,58.5,13,1,1710592,cukup_nyaman
esp32-room1,20.7,44.8,15.4,3,0,1710719,nyaman
esp32-room2,20.5,41.1,13.8,21,0,1710993,nyaman
esp32-room3,23.9,55.5,69.8,8,0,1711256,nyaman
esp32-room3,26.1,57.5,61.4,16,1,1711381,cukup_nyaman
esp32-room3,24.2,43.6,31.3,6,1,1711440,nyaman
esp32-room2,31.0,88.3,69.1,15,1,1711622,tidak_nyaman
esp32-room3,25.0,51.5,39.0,18,0,1711829,nyaman
esp32-room2,27.6,61.0,72.7,13,0,1712025,tidak_nyaman
esp32-room3,24.1,57.6,41.9,19,0,1712238,nyaman
esp32-room2,22.8,40.9,17.3,5,0,1712364,nyaman
esp32-room3,24.7,47.2,40.2,10,1,1712605,nyaman
esp32-room1,29.5,69.2,75.3,11,0,1712889,tidak_nyaman
esp32-room2,21.7,47.0,40.8,21,0,1713036,nyaman
esp32-room2,19.7,40.1,24.0,23,0,1713187,nyaman
esp32-room2,21.8,46.0,24.8,4,0,1713466,nyaman
esp32-room3,29.0,54.6,70.3,14,0,1713584,cukup_nyaman
esp32-room1,27.0,65.7,71.2,17,0,1713883,tidak_nyaman
esp32-room3,25.0,53.3,55.7,18,0,1714076,nyaman
esp32-room1,20.1,46.1,22.0,3,0,1714322,nyaman
esp32-room1,27.7,60.2,74.3,15,0,1714474,tidak_nyaman
esp32-room1,27.9,59.6,64.9,17,0,1714725,cukup_nyaman
esp32-room3,26.4,53.1,53.8,18,0,1714803,cukup_nyaman
esp32-room3,23.6,51.1,48.5,7,0,1714880,nyaman
esp32-room3,35.2,48.4,20.8,1,1,1714978,cukup_nyaman
esp32-room3,28.8,65.2,64.4,13,1,1715236,cukup_nyaman
esp32-room3,23.7,53.3,45.5,6,0,1715271,nyaman
esp32-room1,20.9,42.9,31.3,0,0,1715431,nyaman
esp32-room1,34.5,66.8,69.5,9,0,1715663,tidak_nyaman
esp32-room1,25.2,54.3,55.1,20,1,1715880,nyaman
esp32-room2,26.4,61.1,62.5,14,0,1715975,cukup_nyaman
esp32-room3,22.0,43.0,52.4,11,1,1716071,nyaman
esp32-room3,27.1,58.5,46.5,12,1,1716355,nyaman
esp32-room3,26.7,57.5,65.5,14,0,1716574,cukup_nyaman
esp32-room1,26.5,60.4,62.7,15,1,1716718,cukup_nyaman
esp32-room3,23.4,57.4,45.8,20,0,1716863,nyaman
esp32-room1,21.1,43.2,24.4,3,1,1716936,nyaman
esp32-room3,25.8,63.3,60.0,14,0,1716981,cukup_nyaman
esp32-room2,23.9,51.2,47.7,18,0,1717065,nyaman
esp32-room2,27.7,59.4,71.3,10,0,1717149,cukup_nyaman
esp32-room3,22.5,46.6,71.8,7,0,1717276,cukup_nyaman
esp32-room1,27.5,66.5,70.0,14,0,1717516,tidak_nyaman
esp32-room1,28.1,64.7,85.0,13,0,1717584,tidak_nyaman
esp32-room2,24.7,53.6,45.7,17,1,1717791,nyaman
esp32-room2,27.6,58.4,69.1,11,0,1717839,cukup_nyaman
esp32-room2,26.2,60.4,53.4,16,0,1718126,cukup_nyaman
esp32-room3,25.6,55.9,45.2,18,0,1718210,nyaman
esp32-room1,25.1,63.1,85.3,14,0,1718398,cukup_nyaman
esp32-room2,23.6,43.4,18.9,2,0,1718679,nyaman
esp32-room3,24.0,58.9,64.4,8,0,1718868,nyaman
esp32-room3,28.1,64.0,69.3,15,0,1719047,cukup_nyaman
esp32-room2,26.8,64.9,67.3,15,0,1719317,cukup_nyaman
esp32-room1,23.4,44.4,23.7,0,1,1719514,nyaman
esp32-room2,22.0,45.3,31.5,22,0,1719558,nyaman
esp32-room2,24.9,45.0,46.5,9,1,1719835,nyaman
esp32-room3,23.5,59.3,36.8,19,0,1719894,nyaman
esp32-room2,22.9,51.8,44.1,7,0,1720180,nyaman
esp32-room3,23.9,47.7,60.9,8,0,1720221,nyaman
esp32-room2,23.7,49.7,21.3,3,0,1720398,nyaman
esp32-room1,22.5,48.5,8.4,2,1,1720618,nyaman
esp32-room1,22.1,47.3,32.9,3,0,1720773,nyaman
esp32-room2,28.1,59.2,72.8,14,1,1720998,cukup_nyaman
esp32-room3,23.6,42.8,21.4,0,0,1721189,nyaman
esp32-room1,20.9,47.2,28.4,21,0,1721351,nyaman
esp32-room1,19.2,39.1,24.3,3,0,1721631,cukup_nyaman
esp32-room1,27.1,58.4,55.6,12,1,1721845,cukup_nyaman
esp32-room1,22.2,49.2,37.2,21,1,1722000,nyaman
esp32-room3,21.9,46.5,50.6,6,0,1722247,nyaman
esp32-room1,28.4,63.8,54.5,13,1,1722436,cukup_nyaman
esp32-room2,26.5,65.4,68.7,13,0,1722634,cukup_nyaman
esp32-room2,23.3,49.5,32.5,10,1,1722694,nyaman
esp32-room3,24.6,48.2,42.4,19,1,1722740,nyaman
esp32-room1,22.0,48.8,7.5,4,0,1722875,nyaman
esp32-room3,23.8,54.1,58.0,20,0,1722920,nyaman
esp32-room2,26.0,67.4,58.0,15,1,1723180,cukup_nyaman
esp32-room1,26.6,68.2,68.0,9,0,1723452,cukup_nyaman
esp32-room2,22.9,60.6,49.3,8,0,1723499,nyaman
esp32-room2,21.1,44.5,20.3,1,0,1723790,nyaman
esp32-room1,24.2,66.1,61.4,17,0,1723926,cukup_nyaman
esp32-room2,22.5,53.6,40.6,7,0,1724104,nyaman
esp32-room3,37.3,42.9,35.3,0,0,1724263,cukup_nyaman
esp32-room2,25.3,55.4,49.4,19,0,1724406,nyaman
esp32-room1,22.0,47.0,17.6,23,0,1724489,nyaman
esp32-room3,23.0,54.8,60.6,6,0,1724586,nyaman
esp32-room2,24.0,38.9,46.1,7,1,1724876,nyaman
esp32-room3,23.0,54.1,41.6,8,1,1724985,nyaman
esp32-room3,30.0,69.2,66.7,13,0,1725149,tidak_nyaman
esp32-room2,27.5,59.7,63.9,9,0,1725360,cukup_nyaman
esp32-room2,22.4,49.7,18.6,3,0,1725463,nyaman
esp32-room2,25.6,63.0,80.4,16,0,1725636,cukup_nyaman
esp32-room1,26.2,54.1,47.9,19,1,1725902,nyaman
esp32-room2,23.0,50.3,41.8,8,0,1725952,nyaman
esp32-room2,27.4,68.3,80.9,12,0,1726022,tidak_nyaman
esp32-room1,28.7,67.2,72.2,11,0,1726119,tidak_nyaman
esp32-room3,23.5,45.6,17.0,5,0,1726235,nyaman
esp32-room3,23.1,35.3,26.6,4,0,1726511,nyaman
esp32-room2,25.5,61.0,52.7,19,1,1726774,cukup_nyaman
esp32-room1,23.5,43.0,10.5,4,0,1727018,nyaman
esp32-room3,22.0,40.7,96.3,2,0,1727082,cukup_nyaman
esp32-room2,25.2,48.1,35.8,20,1,1727309,nyaman
esp32-room3,30.7,63.4,63.0,12,0,1727521,tidak_nyaman
esp32-room2,24.0,44.8,25.6,0,1,1727650,nyaman
esp32-room1,25.6,53.4,57.6,7,0,1727799,nyaman
esp32-room2,23.5,53.7,57.6,7,0,1727927,nyaman
esp32-room2,21.6,49.4,35.7,23,0,1728189,nyaman
esp32-room3,26.7,59.1,62.7,11,0,1728488,cukup_nyaman
esp32-room1,23.6,46.6,20.1,22,0,1728762,nyaman
esp32-room1,21.6,36.3,17.8,3,0,1728969,nyaman
esp32-room1,24.5,50.1,50.6,20,1,1729166,nyaman
esp32-room3,24.4,52.6,47.1,19,0,1729431,nyaman
esp32-room2,25.7,57.4,66.7,19,0,1729490,nyaman
esp32-room2,25.2,56.7,50.9,19,0,1729606,nyaman
esp32-room3,24.3,49.5,35.0,7,1,1729814,nyaman
esp32-room3,26.9,59.3,75.8,15,0,1729846,cukup_nyaman
esp32-room3,21.4,45.1,7.1,3,0,1730003,nyaman
esp32-room2,26.2,64.1,68.2,9,0,1730252,cukup_nyaman
esp32-room2,21.6,50.9,38.8,3,1,1730420,nyaman
esp32-room3,22.0,41.5,8.9,1,0,1730524,nyaman
esp32-room1,27.9,67.6,67.4,12,0,1730700,cukup_nyaman
esp32-room1,24.3,46.1,17.2,22,0,1730747,nyaman
esp32-room2,19.7,43.0,16.6,21,0,1730961,nyaman
esp32-room3,24.2,44.7,41.2,8,0,1731193,nyaman
esp32-room3,27.3,65.6,54.4,13,0,1731343,cukup_nyaman
esp32-room3,28.3,59.3,60.5,17,0,1731399,cukup_nyaman
esp32-room1,21.3,48.3,65.2,8,0,1731696,nyaman
esp32-room1,24.8,63.7,52.4,8,0,1731733,cukup_nyaman
esp32-room2,29.6,66.4,74.2,9,0,1731991,tidak_nyaman
esp32-room2,26.1,58.8,55.7,18,0,1732092,cukup_nyaman
esp32-room1,22.1,43.5,65.7,7,0,1732376,nyaman
esp32-room1,29.5,69.4,44.6,12,1,1732485,cukup_nyaman
esp32-room1,25.3,50.7,39.5,17,1,1732573,nyaman
esp32-room2,22.4,45.8,34.9,22,1,1732613,nyaman
esp32-room1,23.5,39.5,20.3,23,0,1732851,nyaman
esp32-room3,23.2,47.0,24.4,22,0,1733018,nyaman
esp32-room1,24.0,48.3,52.7,7,0,1733270,nyaman
esp32-room3,23.0,47.5,46.9,8,0,1733527,nyaman
esp32-room3,21.3,36.8,18.4,0,0,1733750,nyaman
esp32-room1,23.6,52.1,63.7,7,0,1733922,nyaman
esp32-room3,22.9,42.6,17.9,23,0,1734176,nyaman
esp32-room1,27.7,61.0,32.6,20,0,1734440,cukup_nyaman
esp32-room2,24.1,40.3,21.2,2,1,1734636,nyaman
esp32-room2,24.9,60.1,66.6,16,0,1734921,cukup_nyaman
esp32-room2,20.9,45.3,25.3,5,1,1735208,nyaman
esp32-room3,28.4,65.8,78.0,13,0,1735280,tidak_nyaman
esp32-room3,21.6,39.9,12.6,6,1,1735391,nyaman
esp32-room1,20.4,50.2,21.1,0,0,1735491,nyaman
esp32-room3,27.4,55.5,71.3,9,0,1735768,cukup_nyaman
esp32-room1,24.1,45.3,38.0,21,0,1735992,nyaman
esp32-room2,22.6,52.6,45.4,10,1,1736180,nyaman
esp32-room2,28.5,58.0,72.7,12,0,1736440,cukup_nyaman
esp32-room2,26.8,58.1,70.9,15,0,1736650,cukup_nyaman
esp32-room1,21.4,46.7,20.7,21,1,1736903,nyaman
esp32-room2,28.4,64.3,67.7,10,0,1737198,cukup_nyaman
esp32-room2,25.7,52.7,44.7,18,0,1737412,nyaman
esp32-room2,22.1,47.7,16.1,4,0,1737654,nyaman
esp32-room3,23.6,49.1,52.5,17,1,1737905,nyaman
esp32-room3,21.0,48.1,19.6,1,1,1737954,nyaman
esp32-room1,24.2,44.9,27.7,2,1,1738081,nyaman
esp32-room3,23.5,52.8,70.9,7,0,1738371,cukup_nyaman
esp32-room2,29.3,62.1,79.5,12,0,1738668,tidak_nyaman
esp32-room2,21.1,40.5,16.6,4,0,1738796,nyaman
esp32-room2,23.3,48.4,65.3,8,0,1738988,nyaman
esp32-room1,25.6,55.2,35.4,18,0,1739141,nyaman
esp32-room2,28.0,73.5,67.1,12,0,1739297,tidak_nyaman
esp32-room3,26.6,56.9,61.8,17,0,1739455,cukup_nyaman
esp32-room1,25.1,65.2,61.7,17,0,1739508,cukup_nyaman
esp32-room3,25.0,42.4,52.8,19,1,1739673,nyaman
esp32-room2,25.4,62.2,65.8,9,0,1739803,cukup_nyaman
esp32-room2,22.9,44.7,10.6,21,0,1740081,nyaman
esp32-room3,29.0,58.6,73.5,13,0,1740135,cukup_nyaman
esp32-room1,23.9,52.7,23.8,0,0,1740194,nyaman
esp32-room3,23.7,54.5,59.8,19,0,1740289,nyaman
esp32-room1,22.0,47.5,37.6,21,1,1740357,nyaman
esp32-room3,25.5,55.2,37.3,8,1,1740543,nyaman
esp32-room3,22.6,48.0,21.5,22,1,1740693,nyaman
esp32-room3,23.3,44.1,35.8,21,1,1740790,nyaman
esp32-room2,23.8,48.4,44.0,7,1,1740980,nyaman
esp32-room2,25.9,57.3,32.7,19,0,1741150,nyaman
esp32-room1,23.2,49.5,47.4,9,1,1741187,nyaman
esp32-room3,21.9,52.4,10.9,23,0,1741455,nyaman
esp32-room1,26.8,50.2,45.5,8,1,1741724,nyaman
esp32-room2,25.3,57.8,60.7,17,1,1741877,nyaman
esp32-room1,25.3,62.9,57.5,15,0,1742110,cukup_nyaman
esp32-room1,27.1,56.0,80.2,14,0,1742298,cukup_nyaman
esp32-room3,27.5,65.4,78.9,9,0,1742454,tidak_nyaman
esp32-room3,24.3,54.9,45.8,18,1,1742720,nyaman
esp32-room3,23.1,44.1,28.3,4,1,1742863,nyaman
esp32-room3,21.8,40.8,28.5,1,1,1743062,nyaman
esp32-room3,24.5,45.8,48.6,9,1,1743159,nyaman
esp32-room3,23.9,45.6,37.6,1,0,1743245,nyaman
esp32-room1,26.7,62.0,73.6,11,0,1743319,tidak_nyaman
esp32-room2,20.5,44.4,16.6,2,0,1743444,nyaman
esp32-room1,21.1,84.1,23.0,22,1,1743602,cukup_nyaman
esp32-room1,22.1,49.4,59.1,6,0,1743714,nyaman
esp32-room3,27.2,63.4,79.5,13,0,1743747,tidak_nyaman
esp32-room3,26.7,60.3,64.6,20,1,1743980,cukup_nyaman
esp32-room3,28.8,69.0,77.5,10,0,1744238,tidak_nyaman
esp32-room3,25.8,66.3,71.7,15,0,1744458,cukup_nyaman
esp32-room1,19.8,40.5,22.2,1,1,1744663,nyaman
esp32-room3,27.3,62.2,64.8,13,0,1744862,cukup_nyaman
esp32-room2,25.8,64.4,58.5,17,0,1744906,cukup_nyaman
esp32-room1,27.7,63.2,67.7,13,0,1745129,cukup_nyaman
esp32-room2,20.0,50.1,21.8,21,0,1745310,nyaman
esp32-room3,25.7,49.8,62.8,6,0,1745500,nyaman
esp32-room1,25.6,67.2,70.2,16,0,1745727,cukup_nyaman
esp32-room2,23.8,53.6,56.1,18,0,1745967,nyaman
esp32-room1,27.4,50.8,50.8,20,1,1746075,cukup_nyaman
esp32-room1,28.8,64.6,62.4,12,0,1746150,cukup_nyaman
esp32-room1,22.1,43.6,25.3,5,0,1746368,nyaman
esp32-room3,25.5,58.1,56.7,20,1,1746537,nyaman
esp32-room1,27.9,66.3,65.4,13,0,1746679,cukup_nyaman
esp32-room2,24.1,53.1,48.5,18,1,1746811,nyaman
esp32-room2,20.2,54.3,21.7,4,0,1747030,nyaman
esp32-room1,23.1,42.3,11.8,21,1,1747128,nyaman
esp32-room3,27.6,54.3,52.8,14,1,1747185,cukup_nyaman
esp32-room3,21.6,48.8,45.2,6,0,1747421,nyaman
esp32-room2,24.6,47.4,13.1,0,0,1747651,nyaman
esp32-room2,22.0,42.1,21.8,22,0,1747683,nyaman
esp32-room3,24.5,61.5,31.6,20,0,1747721,nyaman
esp32-room3,24.9,60.0,60.8,18,0,1747995,nyaman
esp32-room1,25.0,54.7,52.9,18,0,1748106,nyaman
esp32-room2,22.1,48.3,28.8,9,1,1748220,nyaman
esp32-room2,21.4,41.9,29.2,23,0,1748378,nyaman
esp32-room2,23.2,45.8,21.0,3,0,1748605,nyaman
esp32-room1,28.8,62.1,61.9,12,0,1748901,cukup_nyaman
esp32-room3,27.0,67.2,61.1,15,0,1749059,cukup_nyaman
esp32-room3,25.0,47.7,48.9,8,0,1749273,nyaman
esp32-room1,26.1,62.4,67.1,13,0,1749420,cukup_nyaman
esp32-room3,23.4,35.2,21.6,1,0,1749576,nyaman
esp32-room3,28.7,57.7,57.5,12,1,1749640,cukup_nyaman
esp32-room1,22.1,52.2,60.9,6,0,1749671,nyaman
esp32-room1,21.3,47.8,32.1,5,0,1749811,nyaman
esp32-room1,28.1,65.4,78.0,11,0,1749951,tidak_nyaman
esp32-room1,24.8,53.6,47.6,7,0,1750092,nyaman
esp32-room3,21.4,43.6,26.2,0,1,1750340,nyaman
esp32-room2,33.5,46.5,31.7,3,1,1750603,cukup_nyaman
esp32-room2,29.5,61.5,84.4,12,0,1750673,tidak_nyaman
esp32-room2,28.2,69.6,58.2,10,0,1750792,cukup_nyaman
esp32-room2,27.3,74.3,67.0,16,0,1750880,tidak_nyaman
esp32-room2,26.6,64.0,81.1,10,0,1750969,tidak_nyaman
esp32-room1,26.8,59.3,46.9,20,0,1751094,nyaman
esp32-room1,21.4,46.8,21.7,1,0,1751390,nyaman
esp32-room1,27.7,60.9,57.8,17,0,1751524,cukup_nyaman
esp32-room1,21.4,46.6,26.4,21,1,1751663,nyaman
esp32-room1,21.4,44.4,24.3,2,1,1751889,nyaman
esp32-room1,23.9,62.6,35.8,20,0,1751976,nyaman
esp32-room1,24.4,59.7,30.9,18,0,1752203,nyaman
esp32-room2,21.0,44.0,16.7,3,0,1752289,nyaman
esp32-room1,27.5,55.7,61.3,14,0,1752410,cukup_nyaman
esp32-room2,22.3,36.9,24.3,6,1,1752661,nyaman
esp32-room2,22.2,46.0,22.0,0,1,1752864,nyaman
esp32-room1,21.3,42.8,31.7,0,0,1752995,nyaman
esp32-room1,23.6,50.6,50.2,8,0,1753026,nyaman
esp32-room3,25.1,51.7,50.7,10,1,1753284,nyaman
esp32-room1,25.7,90.9,58.0,15,1,1753326,cukup_nyaman
esp32-room3,23.3,48.0,42.3,8,0,1753617,nyaman
esp32-room1,22.4,45.0,32.1,22,0,1753873,nyaman
esp32-room1,20.8,39.1,16.9,4,0,1754023,nyaman
esp32-room1,22.6,46.3,27.8,3,1,1754153,nyaman
esp32-room2,20.7,48.1,12.9,2,0,1754274,nyaman
esp32-room2,25.7,52.4,35.2,10,1,1754547,nyaman
esp32-room1,25.3,65.8,67.4,14,0,1754802,cukup_nyaman
esp32-room3,24.2,58.6,62.6,16,0,1754962,nyaman
esp32-room1,21.6,43.3,20.8,21,0,1755033,nyaman
esp32-room1,20.4,45.3,28.1,21,0,1755203,nyaman
esp32-room2,26.7,63.1,57.2,15,0,1755269,cukup_nyaman
esp32-room3,21.4,48.0,29.0,4,0,1755347,nyaman
esp32-room2,28.3,72.6,79.8,10,0,1755615,tidak_nyaman
esp32-room1,21.2,40.6,24.8,4,1,1755801,nyaman
esp32-room2,25.0,38.6,24.3,5,0,1755928,nyaman
esp32-room3,26.5,52.2,46.9,19,1,1756200,nyaman
esp32-room1,26.4,50.9,65.2,16,0,1756327,cukup_nyaman
esp32-room1,27.2,57.0,68.7,10,0,1756372,cukup_nyaman
esp32-room3,26.5,56.6,64.9,16,1,1756672,cukup_nyaman
esp32-room2,27.1,64.3,69.3,9,0,1756865,cukup_nyaman
esp32-room3,21.2,42.4,35.3,21,0,1757108,nyaman
esp32-room3,21.7,41.7,20.1,5,0,1757258,nyaman
esp32-room2,31.2,64.1,70.0,12,0,1757505,tidak_nyaman
esp32-room1,23.4,49.1,30.2,1,1,1757665,nyaman
esp32-room3,22.4,48.1,18.6,5,0,1757965,nyaman
esp32-room3,24.0,56.2,53.7,6,0,1758055,nyaman
esp32-room3,25.9,59.5,46.1,20,0,1758160,nyaman
esp32-room1,25.7,67.1,57.7,14,1,1758337,cukup_nyaman
esp32-room1,25.2,40.7,12.7,2,0,1758520,nyaman
esp32-room2,22.4,44.1,22.1,3,1,1758689,nyaman
esp32-room2,21.1,48.8,13.2,5,0,1758975,nyaman
esp32-room2,26.9,56.5,53.5,14,1,1759258,cukup_nyaman
esp32-room2,23.6,58.4,41.0,18,0,1759319,nyaman
esp32-room2,21.3,55.3,11.7,3,0,1759491,nyaman
esp32-room2,19.8,51.4,97.2,5,0,1759608,cukup_nyaman
esp32-room2,23.8,52.0,50.6,6,0,1759791,nyaman
esp32-room1,27.0,57.2,53.5,17,0,1759907,cukup_nyaman
esp32-room2,23.7,44.6,96.0,1,1,1760136,cukup_nyaman
esp32-room1,27.2,66.9,62.0,12,0,1760394,cukup_nyaman
esp32-room2,22.1,37.2,10.8,4,0,1760442,nyaman
esp32-room2,27.8,71.1,78.4,13,0,1760651,tidak_nyaman
esp32-room3,22.9,42.9,40.8,3,1,1760703,nyaman
esp32-room1,24.3,48.4,41.1,1,0,1760945,nyaman
esp32-room3,26.8,63.8,55.4,20,0,1761126,cukup_nyaman
esp32-room1,27.4,57.0,55.8,14,0,1761387,cukup_nyaman
esp32-room3,21.9,44.3,23.1,5,0,1761486,nyaman
esp32-room2,25.2,49.4,50.3,20,0,1761732,nyaman
esp32-room1,27.4,63.8,67.7,11,0,1761901,cukup_nyaman
esp32-room2,19.8,41.8,26.6,21,0,1762181,nyaman
esp32-room3,27.4,64.5,60.0,16,0,1762317,cukup_nyaman
esp32-room2,22.7,37.7,22.5,0,0,1762535,nyaman
esp32-room3,23.8,45.1,39.4,8,1,1762682,nyaman
esp32-room3,25.9,46.1,57.2,7,1,1762780,nyaman
esp32-room3,25.9,86.3,73.2,17,0,1762992,tidak_nyaman
esp32-room2,27.7,69.6,73.0,12,0,1763109,tidak_nyaman
esp32-room1,26.7,63.8,55.9,16,1,1763285,cukup_nyaman
esp32-room1,20.5,46.2,14.2,4,0,1763571,nyaman
esp32-room2,24.3,54.4,42.9,19,0,1763726,nyaman
esp32-room2,22.8,49.4,22.6,23,0,1763969,nyaman
esp32-room3,27.2,65.7,76.3,10,0,1764179,tidak_nyaman
esp32-room3,20.9,42.8,24.3,4,0,1764357,nyaman
esp32-room2,25.2,55.9,40.2,18,0,1764467,nyaman
esp32-room2,23.2,61.7,41.9,20,0,1764716,nyaman
esp32-room2,23.8,48.1,54.5,6,0,1764773,nyaman
esp32-room1,33.3,48.1,38.7,7,1,1764937,cukup_nyaman
esp32-room1,22.5,47.0,31.4,22,0,1765130,nyaman
esp32-room1,28.2,58.6,75.6,17,0,1765406,cukup_nyaman
esp32-room2,28.5,67.8,75.8,10,0,1765521,tidak_nyaman
esp32-room1,27.3,59.5,61.4,16,1,1765655,cukup_nyaman
esp32-room2,23.0,46.3,14.9,2,0,1765776,nyaman
esp32-room3,27.9,73.5,71.6,11,0,1765917,tidak_nyaman
esp32-room3,30.4,71.0,75.1,9,0,1766143,tidak_nyaman
esp32-room1,23.7,58.5,53.8,6,0,1766204,nyaman
esp32-room3,27.7,69.8,69.4,9,0,1766454,cukup_nyaman
esp32-room1,23.2,51.4,26.1,21,0,1766597,nyaman
esp32-room2,27.7,62.7,66.7,17,0,1766839,cukup_nyaman
esp32-room2,21.8,50.3,21.1,23,0,1767106,nyaman
esp32-room2,25.4,68.3,54.6,13,1,1767165,cukup_nyaman
esp32-room1,27.8,62.8,64.6,16,1,1767323,cukup_nyaman
esp32-room1,21.9,44.1,32.5,23,0,1767514,nyaman
esp32-room2,22.4,38.7,22.0,1,1,1767671,nyaman
esp32-room1,22.0,49.8,26.9,2,0,1767862,nyaman
esp32-room2,21.4,41.8,21.0,0,0,1768113,nyaman
esp32-room1,29.3,65.4,70.6,13,0,1768295,tidak_nyaman
esp32-room2,26.0,60.2,66.5,15,0,1768540,cukup_nyaman
esp32-room2,23.4,48.9,63.1,7,0,1768802,nyaman
esp32-room1,26.4,54.1,58.4,18,1,1769076,cukup_nyaman
esp32-room1,22.8,46.6,30.9,21,0,1769211,nyaman
esp32-room2,18.6,46.7,28.5,3,0,1769284,nyaman
esp32-room3,19.4,40.6,28.6,22,0,1769484,nyaman
esp32-room3,21.0,44.6,14.8,23,0,1769715,nyaman
esp32-room3,26.1,67.8,86.1,9,0,1769934,tidak_nyaman
esp32-room1,23.3,52.1,17.8,4,0,1770156,nyaman
esp32-room2,27.9,73.4,74.2,10,0,1770435,tidak_nyaman
esp32-room3,20.1,48.3,28.6,1,0,1770487,nyaman
esp32-room3,22.0,41.8,32.1,21,0,1770539,nyaman
esp32-room3,28.3,59.6,57.4,16,1,1770608,cukup_nyaman
esp32-room2,23.7,47.2,25.7,22,0,1770765,nyaman
esp32-room1,25.4,51.7,53.9,7,0,1770860,nyaman
esp32-room3,28.8,62.5,69.8,12,0,1770981,cukup_nyaman
esp32-room3,22.7,51.7,13.5,21,0,1771215,nyaman
esp32-room2,26.7,63.5,63.4,16,0,1771445,cukup_nyaman
esp32-room3,21.8,40.2,30.8,2,0,1771641,nyaman
esp32-room2,19.9,50.0,5.0,21,0,1771693,nyaman
esp32-room3,24.3,47.2,34.1,23,1,1771897,nyaman
esp32-room3,28.9,67.8,74.0,10,0,1772098,tidak_nyaman
esp32-room2,21.2,49.9,32.8,5,0,1772389,nyaman
esp32-room1,23.7,60.0,51.9,19,0,1772649,nyaman
esp32-room3,27.3,65.3,54.5,17,0,1772927,cukup_nyaman
esp32-room3,25.0,58.8,48.0,15,0,1773000,nyaman
esp32-room3,20.9,54.2,56.7,7,0,1773163,nyaman
esp32-room3,27.6,46.5,53.1,18,1,1773233,cukup_nyaman
esp32-room2,25.0,52.0,45.1,7,1,1773470,nyaman
esp32-room3,22.4,46.5,33.2,0,0,1773757,nyaman
esp32-room2,22.2,42.6,15.6,21,1,1773964,nyaman
esp32-room1,20.9,45.1,22.9,0,0,1774234,nyaman
esp32-room1,29.2,61.1,72.5,11,0,1774412,tidak_nyaman
esp32-room1,26.8,63.4,70.0,16,0,1774460,tidak_nyaman
esp32-room1,19.1,43.2,20.3,5,0,1774647,nyaman
esp32-room3,26.4,65.8,50.3,14,1,1774794,cukup_nyaman
esp32-room2,22.9,47.6,26.4,2,0,1774830,nyaman
esp32-room1,29.3,62.2,72.4,17,0,1775028,tidak_nyaman
esp32-room3,26.6,70.8,69.5,13,0,1775160,tidak_nyaman
esp32-room3,21.4,42.3,28.6,2,0,1775438,nyaman
esp32-room3,21.4,42.3,18.6,6,1,1775668,nyaman
esp32-room3,24.8,59.3,53.4,19,0,1775865,nyaman
esp32-room3,28.4,67.7,72.3,10,0,1775920,tidak_nyaman
esp32-room3,19.6,39.9,33.6,21,1,1776126,cukup_nyaman
esp32-room3,22.2,45.7,13.3,21,0,1776284,nyaman
esp32-room3,20.3,48.0,12.0,22,0,1776489,nyaman
esp32-room1,23.2,46.0,32.7,23,0,1776550,nyaman
esp32-room2,20.9,37.4,16.9,4,0,1776729,nyaman
esp32-room3,27.9,57.6,76.3,16,0,1777017,cukup_nyaman
esp32-room1,23.7,39.3,23.6,5,0,1777273,nyaman
esp32-room2,25.3,60.4,52.3,18,0,1777483,cukup_nyaman
esp32-room2,29.7,71.6,74.1,11,0,1777711,tidak_nyaman
esp32-room1,25.6,55.5,53.6,20,0,1777753,nyaman
esp32-room1,28.0,57.9,61.6,17,0,1777914,cukup_nyaman
esp32-room3,28.7,54.8,66.8,14,0,1778146,cukup_nyaman
esp32-room1,24.8,94.3,44.7,7,0,1778193,cukup_nyaman
esp32-room3,22.1,42.3,9.8,2,0,1778450,nyaman
esp32-room3,20.4,42.7,24.3,6,1,1778576,nyaman
esp32-room2,19.5,41.1,16.9,3,0,1778841,nyaman
esp32-room1,20.5,42.6,20.3,3,0,1778892,nyaman
esp32-room2,22.8,52.5,41.3,21,1,1779031,nyaman
esp32-room3,22.2,43.2,20.6,3,0,1779305,nyaman
esp32-room2,25.4,62.4,66.3,14,0,1779449,cukup_nyaman
esp32-room2,27.4,70.4,59.1,16,0,1779530,tidak_nyaman
esp32-room3,22.6,40.6,29.6,0,0,1779706,nyaman
esp32-room1,26.0,62.5,58.2,15,0,1779774,cukup_nyaman
